0,-0.0028905,0.10524
0.01,0.0028435,0.10913
0.02,0.0088125,0.11412
0.03,0.015181,0.11978
0.04,0.022043,0.1243
0.05,0.02954,0.12903
0.06,0.037435,0.13401
0.07,0.045543,0.13775
0.08,0.054144,0.14206
0.09,0.063003,0.14617
0.1,0.07238,0.14949
0.11,0.082156,0.15318
0.12,0.092355,0.15572
0.13,0.10269,0.16097
0.14,0.11341,0.16346
0.15,0.1246,0.1659
0.16,0.13614,0.16845
0.17,0.14765,0.17125
0.18,0.15954,0.17447
0.19,0.17176,0.17499
0.2,0.18445,0.17785
0.21,0.19733,0.17962
0.22,0.2103,0.18071
0.23,0.22379,0.18112
0.24,0.23768,0.18305
0.25,0.2515,0.18429
0.26,0.26576,0.18512
0.27,0.28028,0.18549
0.28,0.29525,0.18627
0.29,0.31011,0.18684
0.3,0.32524,0.18653
0.31,0.34089,0.18554
0.32,0.35664,0.18575
0.33,0.37236,0.1858
0.34,0.38845,0.18408
0.35,0.405,0.18289
0.36,0.42117,0.18175
0.37,0.43736,0.18019
0.38,0.45407,0.17837
0.39,0.47066,0.17723
0.4,0.48697,0.17525
0.41,0.50335,0.17297
0.42,0.51984,0.17032
0.43,0.53594,0.16845
0.44,0.5519,0.16476
0.45,0.56771,0.16201
0.46,0.58318,0.159
0.47,0.59852,0.15479
0.48,0.61314,0.15261
0.49,0.62783,0.14991
0.5,0.64202,0.14596
0.51,0.65541,0.1417
0.52,0.6685,0.13718
0.53,0.68141,0.13422
0.54,0.69313,0.13105
0.55,0.70415,0.12659
0.56,0.71452,0.12186
0.57,0.72406,0.11879
0.58,0.73245,0.11433
0.59,0.73987,0.11069
0.6,0.74674,0.10487
0.61,0.75285,0.1016
0.62,0.75759,0.096823
0.63,0.76145,0.092876
0.64,0.76453,0.088824
0.65,0.76648,0.084565
0.66,0.76746,0.078904
0.67,0.76789,0.075475
0.68,0.76742,0.070489
0.69,0.76711,0.065607
0.7,0.76704,0.060984
0.71,0.76704,0.056101
0.72,0.76704,0.050544
0.73,0.76704,0.046337
0.74,0.76704,0.042077
0.7498,0.76704,0.042077
0.75,0.76704,0.036727
0.76,0.76702,0.031637
0.77,0.76695,0.027586
0.78,0.76683,0.021717
0.79,0.76655,0.017717
0.8,0.76643,0.012263
0.81,0.76633,0.0075886
0.82,0.76624,0.0022387
0.83,0.76615,-0.002436
0.84,0.76603,-0.0071107
0.85,0.76561,-0.010643
0.86,0.76525,-0.015889
0.87,0.76485,-0.019057
0.88,0.76434,-0.024459
0.89,0.76403,-0.029186
0.9,0.76359,-0.034639
0.91,0.76337,-0.039522
0.92,0.76321,-0.045079
0.93,0.76272,-0.047469
0.94,0.76236,-0.051416
0.95,0.76156,-0.056351
0.96,0.76067,-0.060506
0.97,0.75968,-0.065077
0.98,0.75849,-0.069699
0.99,0.75693,-0.074374
1,0.75595,-0.07588
1.01,0.75496,-0.080711
1.02,0.75383,-0.085074
1.03,0.75278,-0.088762
1.04,0.75148,-0.092813
1.05,0.75017,-0.094995
1.06,0.74904,-0.099046
1.07,0.74768,-0.10336
1.08,0.74638,-0.10606
1.09,0.74483,-0.1086
1.1,0.74326,-0.1125
1.11,0.74131,-0.11515
1.12,0.7391,-0.11832
1.13,0.73684,-0.12076
1.14,0.73419,-0.12398
1.15,0.73141,-0.12585
1.16,0.72843,-0.12938
1.17,0.725,-0.13089
1.18,0.72129,-0.13239
1.19,0.71736,-0.13457
1.2,0.7133,-0.13717
1.21,0.70874,-0.13837
1.22,0.70378,-0.13992
1.23,0.69861,-0.14159
1.24,0.6932,-0.14278
1.25,0.68759,-0.14434
1.26,0.68183,-0.14559
1.27,0.67593,-0.14673
1.28,0.66966,-0.14652
1.29,0.66329,-0.14792
1.3,0.65671,-0.14808
1.31,0.64985,-0.14855
1.32,0.64308,-0.14938
1.33,0.63638,-0.14912
1.34,0.62933,-0.14943
1.35,0.62237,-0.14875
1.36,0.6153,-0.14746
1.37,0.6083,-0.14792
1.38,0.60139,-0.14709
1.39,0.59446,-0.14657
1.4,0.5879,-0.14574
1.41,0.58127,-0.14418
1.42,0.57495,-0.14325
1.43,0.56879,-0.14221
1.44,0.56264,-0.14138
1.45,0.55679,-0.13909
1.46,0.55126,-0.138
1.47,0.54612,-0.13686
1.48,0.54099,-0.13437
1.49,0.53627,-0.13224
1.5,0.53202,-0.13141
1.51,0.52774,-0.1287
1.52,0.52407,-0.12637
1.53,0.52088,-0.12398
1.54,0.51808,-0.12159
1.55,0.51573,-0.1178
1.56,0.51369,-0.11582
1.57,0.5123,-0.11302
1.58,0.51134,-0.11001
1.59,0.51068,-0.10756
1.6,0.51063,-0.10398
1.61,0.5108,-0.10081
1.62,0.51094,-0.098215
1.63,0.51094,-0.095722
1.64,0.51094,-0.091774
1.65,0.51101,-0.088087
1.66,0.51101,-0.084451
1.67,0.51101,-0.080971
1.68,0.51101,-0.078374
1.69,0.5111,-0.074011
1.7,0.5112,-0.070686
1.71,0.51127,-0.066531
1.72,0.51131,-0.062843
1.73,0.51136,-0.059519
1.74,0.51138,-0.054689
1.75,0.51138,-0.054689
1.75,0.51141,-0.051157
1.75,0.51141,-0.051157
1.76,0.51141,-0.047001
1.77,0.51145,-0.042742
1.78,0.51152,-0.038119
1.79,0.51162,-0.034639
1.8,0.51174,-0.030848
1.81,0.51188,-0.026692
1.82,0.51209,-0.021914
1.83,0.51223,-0.018434
1.84,0.51235,-0.013915
1.85,0.51249,-0.0095519
1.86,0.51275,-0.0046694
1.87,0.51322,-0.00092968
1.88,0.5135,0.0047319
1.89,0.51413,0.0077445
1.9,0.5146,0.011744
1.91,0.51533,0.016886
1.92,0.51606,0.020937
1.93,0.51646,0.025404
1.94,0.51702,0.030391
1.95,0.51735,0.034078
1.96,0.51792,0.038701
1.97,0.51825,0.043584
1.98,0.51888,0.048103
1.99,0.51947,0.051375
2,0.52013,0.055582
2.01,0.52081,0.059997
2.02,0.52114,0.065295
2.03,0.52165,0.067477
2.04,0.52196,0.071372
2.05,0.52245,0.076462
2.06,0.52269,0.080877
2.07,0.52311,0.084098
2.08,0.52365,0.087474
2.09,0.52433,0.090694
2.1,0.52487,0.095369
2.11,0.5257,0.098381
2.12,0.52659,0.10134
2.13,0.52772,0.10508
2.14,0.52922,0.10882
2.15,0.53084,0.11137
2.16,0.53263,0.11433
2.17,0.53477,0.11796
2.18,0.53681,0.11999
2.19,0.539,0.1229
2.2,0.54151,0.12539
2.21,0.54424,0.12705
2.22,0.54703,0.12991
2.23,0.54999,0.1323
2.24,0.5534,0.13438
2.25,0.55683,0.13547
2.26,0.56057,0.13744
2.27,0.56478,0.13786
2.28,0.56889,0.13973
2.29,0.5734,0.14077
2.3,0.57801,0.14175
2.31,0.58245,0.14264
2.32,0.58703,0.14409
2.33,0.59185,0.14487
2.34,0.59667,0.14367
2.35,0.60153,0.14523
2.36,0.60642,0.14565
2.37,0.61156,0.14513
2.38,0.61671,0.14419
2.39,0.62169,0.14471
2.4,0.62689,0.14409
2.41,0.6318,0.14357
2.42,0.63666,0.14232
2.43,0.64162,0.14165
2.44,0.64656,0.14009
2.45,0.65126,0.13827
2.46,0.65577,0.13749
2.47,0.66016,0.13542
2.48,0.66456,0.13438
2.49,0.66839,0.1323
2.5,0.6721,0.13152
2.51,0.6753,0.12861
2.52,0.67826,0.12716
2.53,0.68077,0.12409
2.54,0.68322,0.12144
2.55,0.68512,0.11983
2.56,0.68648,0.11807
2.57,0.68773,0.11485
2.58,0.68843,0.11183
2.59,0.68886,0.1096
2.6,0.68876,0.10633
2.61,0.68864,0.10316
2.62,0.68864,0.09968
2.63,0.68862,0.097239
2.64,0.6886,0.092616
2.65,0.68853,0.091162
2.66,0.68853,0.086591
2.67,0.6885,0.083059
2.68,0.6885,0.080462
2.69,0.68846,0.077345
2.7,0.68846,0.072723
2.71,0.68839,0.067632
2.72,0.68829,0.064464
2.73,0.68824,0.061347
2.74,0.68824,0.057296
2.75,0.6882,0.052725
2.76,0.68817,0.048778
2.77,0.68813,0.04296
2.78,0.6881,0.040883
2.79,0.68808,0.037195
2.8,0.68806,0.032572
2.81,0.68801,0.027326
2.82,0.68794,0.023534
2.83,0.68775,0.020314
2.84,0.68759,0.016471
2.85,0.68745,0.012575
2.86,0.6873,0.0068095
2.87,0.68723,0.0034853
2.88,0.68714,-4.6687e-05
2.89,0.68702,-0.0057082
2.9,0.68679,-0.0088766
2.91,0.68655,-0.013915
2.92,0.68634,-0.016772
2.93,0.68613,-0.021342
2.94,0.68557,-0.024199
2.95,0.68521,-0.027264
2.96,0.68446,-0.030484
2.97,0.68364,-0.035834
2.98,0.68282,-0.040249
2.99,0.68232,-0.044248
3,0.68155,-0.047625
3.01,0.68072,-0.051572
3.02,0.67997,-0.053598
3.03,0.67922,-0.057545
3.04,0.67863,-0.062376
3.05,0.6783,-0.066167
3.06,0.67809,-0.06892
3.07,0.67788,-0.071777
3.08,0.67779,-0.075309
3.09,0.67774,-0.078218
3.1,0.67767,-0.081386
3.11,0.67739,-0.084035
3.12,0.67711,-0.088242
3.13,0.67685,-0.091047
3.14,0.67633,-0.093021
3.15,0.67588,-0.096189
3.16,0.67511,-0.098994
3.17,0.67429,-0.10154
3.18,0.6733,-0.10367
3.19,0.67217,-0.10606
3.2,0.67076,-0.10782
3.21,0.66928,-0.11104
3.22,0.66745,-0.11297
3.23,0.6655,-0.11421
3.24,0.66338,-0.11624
3.25,0.66098,-0.11816
3.26,0.65852,-0.11961
3.27,0.65605,-0.12133
3.28,0.65328,-0.12174
3.29,0.65041,-0.12367
3.3,0.64754,-0.12491
3.31,0.64458,-0.12683
3.32,0.64146,-0.12756
3.33,0.63838,-0.1285
3.34,0.63539,-0.12855
3.35,0.63199,-0.12928
3.36,0.62879,-0.13005
3.37,0.62526,-0.12974
3.38,0.62188,-0.1299
3.39,0.6185,-0.12964
3.4,0.61495,-0.13057
3.41,0.6117,-0.13057
3.42,0.6083,-0.12969
3.43,0.60524,-0.12938
3.44,0.60212,-0.12855
3.45,0.59925,-0.12782
3.46,0.59676,-0.12751
3.47,0.59422,-0.12647
3.48,0.59211,-0.12507
3.49,0.58997,-0.12538
3.5,0.58804,-0.12263
3.51,0.58644,-0.1219
3.52,0.58482,-0.12076
3.53,0.58365,-0.1191
3.54,0.58266,-0.11811
3.55,0.58188,-0.11572
3.56,0.58134,-0.11432
3.57,0.58118,-0.11271
3.58,0.58123,-0.11047
3.59,0.58125,-0.10871
3.6,0.58125,-0.10569
3.61,0.58125,-0.10424
3.62,0.58125,-0.10232
3.63,0.58125,-0.09915
3.64,0.58125,-0.096553
3.65,0.58125,-0.093333
3.66,0.58127,-0.090787
3.67,0.5813,-0.087775
3.68,0.58134,-0.085541
3.69,0.58144,-0.082373
3.7,0.58151,-0.07936
3.71,0.58151,-0.076088
3.72,0.58151,-0.074478
3.73,0.58158,-0.069492
3.74,0.5817,-0.066583
3.75,0.58172,-0.063415
3.76,0.58179,-0.059415
3.77,0.58181,-0.056922
3.78,0.58184,-0.053546
3.79,0.58186,-0.049858
3.8,0.58188,-0.04669
3.81,0.58191,-0.043158
3.82,0.58195,-0.039002
3.83,0.582,-0.035263
3.84,0.58207,-0.031679
3.85,0.58217,-0.029341
3.86,0.58228,-0.024615
3.87,0.58247,-0.021498
3.88,0.58264,-0.018278
3.89,0.58275,-0.012564
3.9,0.58289,-0.0079417
3.91,0.58311,-0.005085
3.92,0.58358,-0.00072192
3.93,0.58383,0.0025504
3.94,0.58419,0.0058746
3.95,0.5847,0.010393
3.96,0.58527,0.014912
3.97,0.58578,0.017873
3.98,0.58642,0.021041
3.99,0.58663,0.026963
4,0.58675,0.030235
4.01,0.58675,0.033871
4.02,0.58677,0.03813
4.03,0.58679,0.041194
4.04,0.58682,0.045298
4.05,0.58687,0.049505
4.06,0.58698,0.052206
4.07,0.58734,0.056569
4.08,0.58755,0.059374
4.09,0.58795,0.064931
4.1,0.58856,0.066594
4.11,0.58936,0.071424
4.12,0.59025,0.074177
4.13,0.59121,0.077189
4.14,0.59218,0.080669
4.15,0.59288,0.084669
4.16,0.59337,0.086954
4.17,0.59415,0.089499
4.18,0.59495,0.093187
4.19,0.5954,0.095421
4.2,0.59619,0.098329
4.21,0.59711,0.10171
4.22,0.59807,0.10399
4.23,0.59916,0.10576
4.24,0.60059,0.10893
4.25,0.60191,0.11157
4.26,0.60355,0.11246
4.27,0.60534,0.11391
4.28,0.60724,0.11682
4.29,0.60924,0.11781
4.3,0.61159,0.12051
4.31,0.61389,0.1216
4.32,0.61655,0.12285
4.33,0.61913,0.12472
4.34,0.62167,0.12539
4.35,0.62442,0.12633
4.36,0.62721,0.12679
4.37,0.62996,0.12768
4.38,0.63276,0.12913
4.39,0.63565,0.1283
4.4,0.63852,0.12887
4.41,0.64136,0.12892
4.42,0.64418,0.12861
4.43,0.64705,0.12866
4.44,0.64985,0.12892
4.45,0.65262,0.12783
4.46,0.65541,0.12721
4.47,0.65807,0.12684
4.48,0.66066,0.1269
4.49,0.66284,0.12513
4.5,0.66489,0.12373
4.51,0.66677,0.12295
4.52,0.66848,0.12217
4.53,0.67008,0.11973
4.54,0.67118,0.11994
4.55,0.67212,0.11724
4.56,0.67278,0.11526
4.57,0.67304,0.11464
4.58,0.67306,0.11235
4.59,0.67304,0.10955
4.6,0.67304,0.10726
4.61,0.67304,0.10721
4.62,0.67304,0.10264
4.63,0.67304,0.10046
4.64,0.67304,0.098277
4.65,0.67304,0.096304
4.66,0.67304,0.092668
4.67,0.67304,0.090227
4.68,0.67302,0.087837
4.69,0.67299,0.084617
4.7,0.67297,0.081552
4.71,0.67297,0.078436
4.72,0.67295,0.074956
4.73,0.67292,0.071736
4.74,0.67288,0.068879
4.75,0.6728,0.064048
4.76,0.67271,0.061503
4.77,0.67264,0.058543
4.78,0.67255,0.053712
4.79,0.67248,0.051842
4.8,0.67241,0.047479
4.81,0.67236,0.044986
4.82,0.67236,0.040519
4.83,0.67231,0.036831
4.84,0.67226,0.032988
4.85,0.67222,0.029508
4.86,0.67217,0.025768
4.87,0.67212,0.021353
4.88,0.67205,0.017146
4.89,0.67196,0.01299
4.9,0.67177,0.01003
4.91,0.67158,0.0056149
4.92,0.67147,0.0021868
4.93,0.67132,-0.0011894
4.94,0.67128,-0.0053447
4.95,0.67118,-0.0093441
4.96,0.67109,-0.012668
4.97,0.67076,-0.014954
4.98,0.67041,-0.019317
4.99,0.6702,-0.022797
5,0.66966,-0.026952
5.01,0.66928,-0.031315
5.02,0.6686,-0.033912
5.03,0.6681,-0.037288
5.04,0.6674,-0.040509
5.05,0.66672,-0.043781
5.06,0.66632,-0.047469
5.07,0.66564,-0.052195
5.08,0.6651,-0.055
5.09,0.6646,-0.057389
5.1,0.6639,-0.061337
5.11,0.66343,-0.063934
5.12,0.66291,-0.068816
5.13,0.66286,-0.070582
5.14,0.66282,-0.073231
5.15,0.66275,-0.075828
5.16,0.6627,-0.078789
5.17,0.6627,-0.081698
5.18,0.66265,-0.0831
5.19,0.66258,-0.085645
5.2,0.66237,-0.089801
5.21,0.66207,-0.092398
5.22,0.66185,-0.094475
5.23,0.66157,-0.097072
5.24,0.66098,-0.098371
5.25,0.66061,-0.10138
5.26,0.65995,-0.10201
5.27,0.65925,-0.10419
5.28,0.65861,-0.10632
5.29,0.65776,-0.10793
5.3,0.65671,-0.10985
5.31,0.65549,-0.11078
5.32,0.65431,-0.11307
5.33,0.65311,-0.11406
5.34,0.65165,-0.1151
5.35,0.65041,-0.11634
5.36,0.64879,-0.1165
5.37,0.64738,-0.11811
5.38,0.6458,-0.11858
5.39,0.64406,-0.11956
5.4,0.64237,-0.12071
5.41,0.64068,-0.12019
5.42,0.63878,-0.12019
5.43,0.63678,-0.122
5.44,0.63476,-0.12138
5.45,0.63271,-0.12034
5.46,0.63067,-0.12112
5.47,0.62846,-0.12071
5.48,0.6263,-0.12055
5.49,0.6243,-0.12003
5.5,0.62233,-0.12039
5.51,0.62045,-0.11873
5.52,0.61861,-0.11878
5.53,0.6169,-0.11749
5.54,0.61554,-0.11582
5.55,0.61408,-0.11499
5.56,0.613,-0.11416
5.57,0.61208,-0.1125
5.58,0.61145,-0.11104
5.59,0.61107,-0.10985
5.6,0.61093,-0.10814
5.61,0.61091,-0.10679
5.62,0.61093,-0.10569
5.63,0.61093,-0.10315
5.64,0.61093,-0.10195
5.65,0.61095,-0.099462
5.66,0.61098,-0.097488
5.67,0.61098,-0.094475
5.68,0.611,-0.092398
5.69,0.611,-0.091047
5.7,0.611,-0.088554
5.71,0.611,-0.085334
5.72,0.61102,-0.0831
5.73,0.61102,-0.079984
5.74,0.61102,-0.078062
5.75,0.61102,-0.074686
5.76,0.61105,-0.07266
5.77,0.61105,-0.068349
5.78,0.61107,-0.066167
5.79,0.61107,-0.062843
5.8,0.61109,-0.059259
5.81,0.61112,-0.056247
5.82,0.61119,-0.053286
5.83,0.61126,-0.04991
5.84,0.61131,-0.047157
5.85,0.61138,-0.043002
5.86,0.61142,-0.039522
5.87,0.61154,-0.035159
5.88,0.61173,-0.033029
5.89,0.6118,-0.030952
5.9,0.61187,-0.026381
5.91,0.61192,-0.02368
5.92,0.61196,-0.021135
5.93,0.61203,-0.015941
5.94,0.6121,-0.012201
5.95,0.61222,-0.0080456
5.96,0.61236,-0.004202
5.97,0.61267,-0.0011374
5.98,0.61288,0.0021868
5.99,0.61304,0.0059785
6,0.61356,0.0098221
6.01,0.61391,0.013458
6.02,0.61457,0.017146
6.03,0.61504,0.019431
6.04,0.61577,0.024158
6.05,0.61638,0.027638
6.06,0.61671,0.032157
6.07,0.61687,0.034806
6.08,0.61695,0.038182
6.09,0.61702,0.042025
6.1,0.61713,0.045765
6.11,0.61732,0.04831
6.12,0.61751,0.052258
6.13,0.61763,0.055998
6.14,0.61779,0.059374
6.15,0.6181,0.062594
6.16,0.6185,0.065191
6.17,0.61878,0.06836
6.18,0.61937,0.071943
6.19,0.61967,0.075579
6.2,0.62035,0.078384
6.21,0.62085,0.079683
6.22,0.62136,0.082747
6.23,0.62148,0.086123
6.24,0.62167,0.088149
6.25,0.62209,0.091785
6.26,0.62223,0.093707
6.27,0.62233,0.096511
6.28,0.62249,0.098641
6.29,0.62273,0.10119
6.3,0.62313,0.10321
6.31,0.62331,0.10487
6.32,0.62369,0.10737
6.33,0.62418,0.10965
6.34,0.62458,0.10986
6.35,0.62519,0.11121
6.36,0.62597,0.11412
6.37,0.62672,0.11505
6.38,0.62757,0.11651
6.39,0.6286,0.11718
6.4,0.62973,0.11879
6.41,0.63088,0.11905
6.42,0.63246,0.11921
6.43,0.63389,0.12056
6.44,0.63558,0.12004
6.45,0.63744,0.12046
6.46,0.63939,0.12175
6.47,0.64136,0.12061
6.48,0.64338,0.12113
6.49,0.64559,0.12082
6.5,0.64764,0.12014
6.51,0.64961,0.12025
6.52,0.65165,0.11968
6.53,0.65365,0.11859
6.54,0.65549,0.11843
6.55,0.65722,0.11744
6.56,0.65892,0.11625
6.57,0.66012,0.1149
6.58,0.6612,0.11339
6.59,0.66209,0.11251
6.6,0.66282,0.111
6.61,0.66338,0.10924
6.62,0.66366,0.10716
6.63,0.66371,0.10612
6.64,0.66371,0.10409
6.65,0.66371,0.10217
6.66,0.66371,0.10051
6.67,0.66371,0.09755
6.68,0.66369,0.096511
6.69,0.66369,0.092824
6.7,0.66369,0.090902
6.71,0.66369,0.088305
6.72,0.66369,0.085916
6.73,0.66369,0.082487
6.74,0.66366,0.080981
6.75,0.66364,0.077865
6.76,0.66364,0.074177
6.77,0.66362,0.072411
6.78,0.66362,0.069191
6.79,0.66359,0.065347
6.8,0.66357,0.061815
6.81,0.66355,0.059581
6.82,0.6635,0.055634
6.83,0.6634,0.052154
6.84,0.66331,0.049089
6.85,0.66322,0.045557
6.86,0.6631,0.042181
6.87,0.66305,0.038961
6.88,0.66296,0.034961
6.89,0.66293,0.030235
6.9,0.66286,0.027222
6.91,0.66282,0.024885
6.92,0.66277,0.020937
6.93,0.66275,0.015743
6.94,0.6627,0.013822
6.95,0.66265,0.010445
6.96,0.66258,0.0060304
6.97,0.66239,0.0024984
6.98,0.66218,-0.00092968
6.99,0.66202,-0.0040981
7,0.66192,-0.0088766
7.01,0.66181,-0.010695
7.02,0.66169,-0.014123
7.03,0.6615,-0.017914
7.04,0.6612,-0.020615
7.05,0.66098,-0.02394
7.06,0.6608,-0.027991
7.07,0.66035,-0.032042
7.08,0.65995,-0.034795
7.09,0.65934,-0.038847
7.1,0.65889,-0.042067
7.11,0.65809,-0.044352
7.12,0.65748,-0.047936
7.13,0.65718,-0.051364
7.14,0.6569,-0.053909
7.15,0.65643,-0.056247
7.16,0.65628,-0.059052
7.17,0.65612,-0.06248
7.18,0.65579,-0.064246
7.19,0.65544,-0.068193
7.2,0.65523,-0.07079
7.21,0.6548,-0.073231
7.22,0.65433,-0.07614
7.23,0.65398,-0.079257
7.24,0.65361,-0.07988
7.25,0.65361,-0.083879
7.26,0.65361,-0.086009
7.27,0.65356,-0.087463
7.28,0.65356,-0.089593
7.29,0.65356,-0.092294
7.3,0.65353,-0.094423
7.31,0.65351,-0.095878
7.32,0.65346,-0.098631
7.33,0.65346,-0.099825
7.34,0.65342,-0.10118
7.35,0.65337,-0.10356
7.36,0.65332,-0.1044
7.37,0.65318,-0.10585
7.38,0.65281,-0.10663
7.39,0.65252,-0.10736
7.4,0.65231,-0.10907
7.41,0.6517,-0.10928
7.42,0.6514,-0.11167
7.43,0.65069,-0.11177
7.44,0.65022,-0.11239
7.45,0.64956,-0.11307
7.46,0.64874,-0.11307
7.47,0.64797,-0.11302
7.48,0.6471,-0.11442
7.49,0.64625,-0.11395
7.5,0.64533,-0.11473
7.51,0.64437,-0.11484
7.52,0.64343,-0.11323
7.53,0.64249,-0.11328
7.54,0.64162,-0.11354
7.55,0.64073,-0.11245
7.56,0.6399,-0.11162
7.57,0.63904,-0.11167
7.58,0.63812,-0.11141
7.59,0.63727,-0.11037
7.6,0.6364,-0.10814
7.61,0.6356,-0.10756
7.62,0.63504,-0.10632
7.63,0.63455,-0.10497
7.64,0.63417,-0.10388
7.65,0.63382,-0.10237
7.66,0.6337,-0.10029
7.67,0.6337,-0.09915
7.68,0.6337,-0.097799
7.69,0.6337,-0.09593
7.7,0.6337,-0.094164
7.71,0.6337,-0.092242
7.72,0.6337,-0.089853
7.73,0.6337,-0.088138
7.74,0.6337,-0.085541
7.75,0.6337,-0.084814
7.76,0.6337,-0.080659
7.77,0.63372,-0.078893
7.78,0.63372,-0.076504
7.79,0.63375,-0.072972
7.8,0.63377,-0.071517
7.81,0.6338,-0.068505
7.82,0.6338,-0.065129
7.83,0.63382,-0.062376
7.84,0.63384,-0.059467
7.85,0.63387,-0.056091
7.86,0.63391,-0.053754
7.87,0.63398,-0.051053
7.88,0.63408,-0.047261
7.89,0.63424,-0.043262
7.9,0.63426,-0.039885
7.91,0.63434,-0.038431
7.92,0.63438,-0.034276
7.93,0.63445,-0.030796
7.94,0.6345,-0.028874
7.95,0.63455,-0.023628
7.96,0.63457,-0.022174
7.97,0.63462,-0.020148
7.98,0.63466,-0.015058
7.99,0.63471,-0.012097
8,0.63478,-0.0084611
8.01,0.63488,-0.0055005
8.02,0.63509,-0.0012933
8.03,0.63535,0.002862
8.04,0.63549,0.0048358
8.05,0.63567,0.0082119
8.06,0.63612,0.011536
8.07,0.63643,0.015691
8.08,0.6368,0.020314
8.09,0.63737,0.02208
8.1,0.63791,0.02582
8.11,0.63842,0.029352
8.12,0.63901,0.033403
8.13,0.63922,0.036104
8.14,0.63929,0.038701
8.15,0.63929,0.041922
8.16,0.63929,0.046492
8.17,0.63932,0.048934
8.18,0.63932,0.052414
8.19,0.63934,0.055322
8.2,0.63939,0.057452
8.21,0.63948,0.060984
8.22,0.6396,0.063789
8.23,0.63988,0.067165
8.24,0.64009,0.069658
8.25,0.64026,0.07293
8.26,0.64056,0.074904
8.27,0.6411,0.078176
8.28,0.6416,0.079631
8.29,0.64225,0.081968
8.3,0.64308,0.085084
8.31,0.64395,0.087733
8.32,0.64458,0.090227
8.33,0.64489,0.091889
8.34,0.64522,0.094278
8.35,0.64571,0.095577
8.36,0.64587,0.097862
8.37,0.64616,0.098381
8.38,0.64672,0.10186
8.39,0.64707,0.103
8.4,0.64771,0.10467
8.41,0.64841,0.10534
8.42,0.64895,0.107
8.43,0.6497,0.10835
8.44,0.65053,0.10908
8.45,0.6514,0.10996
8.46,0.65227,0.11028
8.47,0.65304,0.11116
8.48,0.65382,0.1109
8.49,0.65459,0.11183
8.5,0.65539,0.11267
8.51,0.65621,0.11209
8.52,0.65706,0.11204
8.53,0.65774,0.11215
8.54,0.65826,0.11209
8.55,0.65892,0.11147
8.56,0.65927,0.11199
8.57,0.65983,0.11152
8.58,0.66004,0.11048
8.59,0.6603,0.10996
8.6,0.66073,0.10908
8.61,0.66082,0.10815
8.62,0.66084,0.10695
8.63,0.66087,0.10581
8.64,0.66087,0.10389
8.65,0.66087,0.10233
8.66,0.66087,0.10207
8.67,0.66087,0.09942
8.68,0.66087,0.098745
8.69,0.66087,0.096875
8.7,0.66087,0.095525
8.71,0.66087,0.093291
8.72,0.66087,0.090279
8.73,0.66084,0.088149
8.74,0.66084,0.086695
8.75,0.66084,0.084201
8.76,0.66084,0.082228
8.77,0.66084,0.079059
8.78,0.66084,0.076151
8.79,0.66082,0.074437
8.8,0.66082,0.071891
8.81,0.6608,0.067788
8.82,0.66077,0.065918
8.83,0.66075,0.062646
8.84,0.6607,0.060049
8.85,0.66068,0.0574
8.86,0.66063,0.053141
8.87,0.66058,0.051011
8.88,0.66049,0.048362
8.89,0.6604,0.044311
8.9,0.6603,0.041766
8.91,0.66019,0.038338
8.92,0.66014,0.034234
8.93,0.66004,0.031897
8.94,0.66002,0.02717
8.95,0.66,0.024729
8.96,0.65995,0.020937
8.97,0.65993,0.017146
8.98,0.65988,0.014133
8.99,0.65983,0.010653
9,0.65976,0.0077964
9.01,0.65964,0.0034334
9.02,0.6595,5.2542e-06
9.03,0.65936,-0.0027996
9.04,0.65925,-0.0068509
9.05,0.65917,-0.010591
9.06,0.65906,-0.01298
9.07,0.65896,-0.016252
9.08,0.65887,-0.019213
9.09,0.65866,-0.021758
9.1,0.65838,-0.024407
9.11,0.65816,-0.02903
9.12,0.65802,-0.032821
9.13,0.65784,-0.035211
9.14,0.65741,-0.038795
9.15,0.65715,-0.040872
9.16,0.6569,-0.043625
9.17,0.65628,-0.046482
9.18,0.65591,-0.049442
9.19,0.65525,-0.052767
9.2,0.65469,-0.056922
9.21,0.65433,-0.059311
9.22,0.65412,-0.060714
9.23,0.65365,-0.063311
9.24,0.65339,-0.066219
9.25,0.65323,-0.068713
